StartLoft
StartCurve
16.1987,-5.5147,32.4009
15.5281,-5.0174,32.4009
14.8599,-4.538,32.4009
14.1946,-4.076,32.4009
13.532399999999999,-3.6313999999999997,32.4009
12.8743,-3.2033,32.4009
12.2208,-2.7907,32.4009
11.573,-2.3926,32.4009
10.9314,-2.0083,32.4009
10.296100000000001,-1.6376,32.4009
9.667399999999999,-1.2807000000000002,32.4009
9.0452,-0.9374,32.4009
8.4297,-0.6077,32.4009
7.8212,-0.2914,32.4009
7.22,0.0118,32.4009
6.6262,0.30200000000000005,32.4009
6.0401,0.5796,32.4009
5.4619,0.8446,32.4009
4.8918,1.0974,32.4009
4.33,1.3381,32.4009
3.7765,1.5667,32.4009
3.2314000000000003,1.7828,32.4009
2.6948,1.9862,32.4009
2.1664000000000003,2.1766,32.4009
1.6464999999999999,2.354,32.4009
1.1351,2.5178000000000003,32.4009
0.6325999999999999,2.6677,32.4009
0.13899999999999998,2.8035,32.4009
-0.3454,2.9251,32.4009
-0.8204,3.0322999999999998,32.4009
-1.2854999999999999,3.126,32.4009
-1.7404,3.2074,32.4009
-2.1846,3.2775,32.4009
-2.6178,3.3363,32.4009
-3.04,3.3836,32.4009
-3.4509,3.4193000000000002,32.4009
-3.8501999999999996,3.4435,32.4009
-4.2376000000000005,3.4562999999999997,32.4009
-4.6127,3.458,32.4009
-4.9754,3.4492,32.4009
-5.3252999999999995,3.4308,32.4009
-5.6621,3.4036,32.4009
-5.9857000000000005,3.3685,32.4009
-6.2957,3.3257,32.4009
-6.5918,3.2745,32.4009
-6.8736,3.2144,32.4009
-7.1404,3.1449999999999996,32.4009
-7.3919,3.0660000000000003,32.4009
-7.6274999999999995,2.9783,32.4009
-7.846799999999999,2.8838000000000004,32.4009
-8.0495,2.7845,32.4009
-8.2354,2.6813000000000002,32.4009
-8.4041,2.5718,32.4009
-8.5551,2.4536,32.4009
-8.6877,2.3283,32.4009
-8.800600000000001,2.2003,32.4009
-8.8939,2.0734,32.4009
-8.968200000000001,1.9505,32.4009
-9.0251,1.8342,32.4009
-9.0666,1.7261,32.4009
-9.0953,1.6260999999999999,32.4009
-9.116000000000001,1.5172,32.4009
-9.1259,1.3944999999999999,32.4009
-9.121,1.2589000000000001,32.4009
-9.0984,1.1119999999999999,32.4009
-9.0554,0.9563,32.4009
-8.9897,0.7957,32.4009
-8.9002,0.635,32.4009
-8.7871,0.4761,32.4009
-8.6524,0.319,32.4009
-8.497599999999998,0.1638,32.4009
-8.3236,0.0108,32.4009
-8.1321,-0.1402,32.4009
-7.9243999999999994,-0.289,32.4009
-7.7,-0.434,32.4009
-7.4582,-0.5736,32.4009
-7.1995000000000005,-0.7078,32.4009
-6.9254,-0.8383,32.4009
-6.637,-0.9663999999999999,32.4009
-6.3344,-1.092,32.4009
-6.018,-1.2155,32.4009
-5.688000000000001,-1.3371,32.4009
-5.3445,-1.4567,32.4009
-4.9874,-1.5738,32.4009
-4.6166,-1.6873,32.4009
-4.2321,-1.7966,32.4009
-3.8341,-1.9028,32.4009
-3.4233000000000002,-2.0076,32.4009
