# Reynolds:  0.14383E+05
# Mach:  0.85662E-01
#  r/R          c/R          V (m/s)      AoA (deg)    beta (deg)   phi (deg)    Cl           Cd           s factor     Ue (m/s)     dp/ds (Pa/m) delta (m)    delta* (m)   theta (m)    tau_w (Pa)   x trans/c    Ue (m/s)     dp/ds (Pa/m) delta (m)    delta* (m)   theta (m)    tau_w (Pa)   x trans/c
#  0.22056E+00  0.16324E+00  0.45320E+01  0.98214E+01  0.38295E+02  0.25558E+02  0.13906E+01  0.83336E-01  0.12891E+00  0.40308E+01 -0.10916E+03  0.11947E-01  0.53522E-02  0.16769E-02 -0.65558E-02  0.37487E+00 -0.38297E+01 -0.21934E+03  0.68453E-03  0.33640E-03  0.12284E-03  0.32044E-01  0.10000E+01
#  x/c                -Cp                    delta*/c              theta/c               Cf                    BC
 0.99206706157050E+00 -0.86147583558051E-01  0.54713381831631E-02  0.24526108815649E-02  0.59128536373917E-02  1
 0.97620309436915E+00 -0.12149756467600E+00  0.57142046342890E-02  0.25614334023098E-02  0.55273228924665E-02  1
 0.96034511791188E+00 -0.15611768152493E+00  0.62131404438098E-02  0.26642212538188E-02  0.45066151330311E-02  1
 0.94449712435965E+00 -0.17541913396135E+00  0.66804289342497E-02  0.27298792142604E-02  0.37402308425328E-02  1
 0.92866310336034E+00 -0.18611787086770E+00  0.68656814828988E-02  0.27427046999974E-02  0.34359696952009E-02  1
 0.91284704104426E+00 -0.19253260493447E+00  0.68863259313427E-02  0.27307558007064E-02  0.33390393692272E-02  1
 0.89705291902074E+00 -0.19665826408363E+00  0.68292116502484E-02  0.27078111854556E-02  0.33375516098806E-02  1
 0.88128471337577E+00 -0.19988515504007E+00  0.67478987065446E-02  0.26812350828516E-02  0.33702800889999E-02  1
 0.86554639367101E+00 -0.20276045819862E+00  0.66715702078365E-02  0.26550547365643E-02  0.34018037613273E-02  1
 0.84984192194451E+00 -0.20567204178833E+00  0.66142105074513E-02  0.26312097218755E-02  0.34116558432142E-02  1
 0.83417525171325E+00 -0.20870207117918E+00  0.65801697496556E-02  0.26101703496189E-02  0.33916799203612E-02  1
 0.81855032697790E+00 -0.21165193632189E+00  0.65623331553218E-02  0.25907196223816E-02  0.33499244776217E-02  1
 0.80297108122994E+00 -0.21429336280739E+00  0.65503500352411E-02  0.25712546955498E-02  0.32997108016842E-02  1
 0.78744143646137E+00 -0.21662064092293E+00  0.65396946992867E-02  0.25510763074710E-02  0.32464160899632E-02  1
 0.77196530217744E+00 -0.21865911541613E+00  0.65298858307174E-02  0.25300672463102E-02  0.31901623923128E-02  1
 0.75654657441241E+00 -0.22041494990935E+00  0.65167900269003E-02  0.25076659002846E-02  0.31358789729815E-02  1
 0.74118913474876E+00 -0.22162486960332E+00  0.64864338808736E-02  0.24822052494454E-02  0.31020662381231E-02  1
 0.72589684934000E+00 -0.22207164397118E+00  0.64212314502402E-02  0.24518069296986E-02  0.31129679699805E-02  1
 0.71067356793742E+00 -0.22170636593874E+00  0.63165830496728E-02  0.24162750190923E-02  0.31783551611309E-02  1
 0.69552312292093E+00 -0.22105008289448E+00  0.61908281357826E-02  0.23781025095566E-02  0.32775008686213E-02  1
 0.68044932833424E+00 -0.22061521169749E+00  0.60694250837167E-02  0.23405432526801E-02  0.33757556195688E-02  1
 0.66545597892474E+00 -0.22057500070687E+00  0.59642498930442E-02  0.23050768729604E-02  0.34534794639236E-02  1
 0.65054684918818E+00 -0.22081664742523E+00  0.58718198210431E-02  0.22711733698467E-02  0.35134166019068E-02  1
 0.63572569241844E+00 -0.22102026937384E+00  0.57793524812520E-02  0.22371327409883E-02  0.35752342291516E-02  1
 0.62099623976269E+00 -0.22097549826976E+00  0.56758566159123E-02  0.22015829114254E-02  0.36585938626926E-02  1
 0.60636219928208E+00 -0.22075619913179E+00  0.55608635536910E-02  0.21645649987301E-02  0.37671153419706E-02  1
 0.59182725501823E+00 -0.22058102946387E+00  0.54421103187333E-02  0.21271694230604E-02  0.38893570719969E-02  1
 0.57739506606585E+00 -0.22066967154732E+00  0.53292088448721E-02  0.20906951153204E-02  0.40074769782981E-02  1
 0.56306926565152E+00 -0.22117825477579E+00  0.52290321387601E-02  0.20560208186642E-02  0.41055466179169E-02  1
 0.54885346021908E+00 -0.22204943921894E+00  0.51433832462279E-02  0.20232700354288E-02  0.41763151328016E-02  1
 0.53475122852174E+00 -0.22322446524895E+00  0.50709287150584E-02  0.19920837977207E-02  0.42189327694388E-02  1
 0.52076612072110E+00 -0.22453133518548E+00  0.50069836765731E-02  0.19616367264005E-02  0.42409261895473E-02  1
 0.50690165749346E+00 -0.22570001506266E+00  0.49414632586237E-02  0.19304651506217E-02  0.42639093082814E-02  1
 0.49316132914349E+00 -0.22643318755127E+00  0.48610552216520E-02  0.18968734462043E-02  0.43201604121665E-02  1
 0.47954859472556E+00 -0.22657102566375E+00  0.47568088552407E-02  0.18599293531152E-02  0.44366582482360E-02  1
 0.46606688117296E+00 -0.22641092195995E+00  0.46325778932589E-02  0.18204229651924E-02  0.46129076977361E-02  1
 0.45271958243516E+00 -0.22638400814726E+00  0.45007232741444E-02  0.17801990967282E-02  0.48251564760159E-02  1
 0.43951005862344E+00 -0.22683187118018E+00  0.43728334784968E-02  0.17409398068017E-02  0.50447821017631E-02  1
 0.42644163516494E+00 -0.22798300218635E+00  0.42559722051552E-02  0.17036515950859E-02  0.52485637449225E-02  1
 0.41351760196559E+00 -0.22976618969113E+00  0.41524441672976E-02  0.16686024893214E-02  0.54238720038609E-02  1
 0.40074121258179E+00 -0.23223468738986E+00  0.40646057978583E-02  0.16359810337639E-02  0.55551534124133E-02  1
 0.38811568340144E+00 -0.23532949591515E+00  0.39962625315519E-02  0.16060378300998E-02  0.56198966844435E-02  1
 0.37564419283416E+00 -0.23896586632012E+00  0.39496873309679E-02  0.15785847717153E-02  0.55996674117509E-02  1
 0.36332988051118E+00 -0.24268604917531E+00  0.39205204377465E-02  0.15523136284278E-02  0.55027998799345E-02  1
 0.35117584649495E+00 -0.24582452429711E+00  0.38949712949672E-02  0.15247370878128E-02  0.53763411726470E-02  1
 0.33918515049870E+00 -0.24779491253684E+00  0.38512578444822E-02  0.14928685382370E-02  0.52998079749595E-02  1
 0.32736081111621E+00 -0.24799478107173E+00  0.37643284794124E-02  0.14541030576240E-02  0.53750612722305E-02  1
 0.31570580506183E+00 -0.24669683569793E+00  0.36241085995767E-02  0.14081613911912E-02  0.56716516508845E-02  1
 0.30422306642118E+00 -0.24479027367260E+00  0.34465406923197E-02  0.13578531531802E-02  0.61814626557566E-02  1
 0.29291548591247E+00 -0.24388842393136E+00  0.32649740960445E-02  0.13080946305342E-02  0.68029618278737E-02  1
 0.28178591015877E+00 -0.24548786563286E+00  0.31083510367467E-02  0.12632715010987E-02  0.73883906278783E-02  1
 0.27083714097143E+00 -0.24965942227026E+00  0.29856490859318E-02  0.12247607631171E-02  0.78441380933539E-02  1
 0.26007193464468E+00 -0.25612423448890E+00  0.28934143830520E-02  0.11916834684874E-02  0.81389871336451E-02  1
 0.24949300126180E+00 -0.26377863644387E+00  0.28217335321113E-02  0.11618717400231E-02  0.83023387356273E-02  1
 0.23910300401284E+00 -0.27181025142755E+00  0.27584949942152E-02  0.11328621018124E-02  0.83995073352474E-02  1
 0.22890455852420E+00 -0.27956730131504E+00  0.26932805031090E-02  0.11027420617507E-02  0.85015200550353E-02  1
 0.21890023220013E+00 -0.28676007783847E+00  0.26176276625197E-02  0.10702820355461E-02  0.86803208638222E-02  1
 0.20909254357641E+00 -0.29360914649964E+00  0.25287255652235E-02  0.10354206622147E-02  0.89780641778635E-02  1
 0.19948396168636E+00 -0.30073046782010E+00  0.24301075100338E-02  0.99915765252796E-03  0.93917924665253E-02  1
 0.19007690543921E+00 -0.30885703306272E+00  0.23292259458452E-02  0.96301404654309E-03  0.98756465724091E-02  1
 0.18087374301120E+00 -0.31865272308438E+00  0.22329103834543E-02  0.92821888986095E-03  0.10366345887420E-01  1
 0.17187679124937E+00 -0.33001519584764E+00  0.21428635822944E-02  0.89503376142546E-03  0.10839386890790E-01  1
 0.16308831508836E+00 -0.34303445126037E+00  0.20586274926939E-02  0.86331123058661E-03  0.11287607580533E-01  1
 0.15451052698015E+00 -0.35750196183637E+00  0.19800903130913E-02  0.83290999260970E-03  0.11699632675445E-01  1
 0.14614558633716E+00 -0.37347618821416E+00  0.19077135772490E-02  0.80365709197609E-03  0.12047323395427E-01  1
 0.13799559898857E+00 -0.39043492138264E+00  0.18402365178729E-02  0.77491921209016E-03  0.12324412946233E-01  1
 0.13006261665022E+00 -0.40786189967106E+00  0.17729023243839E-02  0.74546392079477E-03  0.12584619400412E-01  1
 0.12234863640812E+00 -0.42523087861171E+00  0.16991572107517E-02  0.71407775384884E-03  0.12941990507595E-01  1
 0.11485560021564E+00 -0.44298235339163E+00  0.16151324247580E-02  0.68055498480948E-03  0.13508320227580E-01  1
 0.10758539440467E+00 -0.46237849695242E+00  0.15241938752641E-02  0.64634481589153E-03  0.14297339733772E-01  1
 0.10053984921075E+00 -0.48544520495708E+00  0.14359116622971E-02  0.61393528301549E-03  0.15161689750918E-01  1
 0.93720738312309E-01 -0.51277005724547E+00  0.13578874565673E-02  0.58510630065416E-03  0.15920147936328E-01  1
 0.87129778384140E-01 -0.54447130520908E+00  0.12935813856041E-02  0.56026366591463E-03  0.16398275014484E-01  1
 0.80768628665251E-01 -0.57843215766096E+00  0.12398511457074E-02  0.53797604261186E-03  0.16588677079931E-01  1
 0.74638890541154E-01 -0.61309806833918E+00  0.11890904586111E-02  0.51581417352238E-03  0.16634629412796E-01  1
 0.68742107140729E-01 -0.64736750790533E+00  0.11341965983758E-02  0.49197313733768E-03  0.16735653918113E-01  1
 0.63079762947743E-01 -0.68208376209194E+00  0.10734549740052E-02  0.46646294591240E-03  0.16966291094490E-01  1
 0.57653283427148E-01 -0.71839090620946E+00  0.10104335968813E-02  0.44069099590223E-03  0.17241010892028E-01  1
 0.52464034666217E-01 -0.75729507525072E+00  0.95063356850075E-03  0.41621276812149E-03  0.17337977434362E-01  1
 0.47513323030650E-01 -0.79753788501436E+00  0.89533500094153E-03  0.39336928260118E-03  0.17178536765937E-01  1
 0.42802394835693E-01 -0.83830271281123E+00  0.84409014757668E-03  0.37186852128823E-03  0.16701155122080E-01  1
 0.38332436032394E-01 -0.87782527082451E+00  0.79462632522900E-03  0.35091603595952E-03  0.15951024314405E-01  1
 0.34104571909040E-01 -0.91507233895721E+00  0.74563910310438E-03  0.32989201360824E-03  0.14915044119179E-01  1
 0.30119866807873E-01 -0.94796315447526E+00  0.70373766497837E-03  0.31221876009578E-03  0.13498275919595E-01  1
 0.26379323857149E-01 -0.97475449337995E+00  0.78174087552466E-03  0.34977763037828E-03  0.82318087166253E-02  1
 0.22883884718605E-01 -0.99277562599587E+00  0.12591054038352E-02  0.56462125732520E-03  0.14234725447560E-02  1
 0.19634429350400E-01 -0.99924220949299E+00  0.10130138958492E-02  0.45408821267334E-03  0.33286610857489E-03  1
 0.16631775785591E-01 -0.99049878901782E+00  0.58225972408960E-03  0.26017566386825E-03  0.37587643686207E-02  1
 0.13876679926199E-01 -0.96233239248579E+00  0.54011774814875E-03  0.24139052652578E-03  0.92284730265157E-02  1
 0.11369835352910E-01 -0.91075430086046E+00  0.52633695280755E-03  0.23563250571632E-03  0.15529501735290E-01  1
 0.91118731504758E-02 -0.83155471148764E+00  0.51185458358209E-03  0.22939746878575E-03  0.22769474889141E-01  1
 0.71033617488364E-02 -0.72171682489992E+00  0.49796724181565E-03  0.22325324781163E-03  0.30793679499580E-01  1
 0.53448067800247E-02 -0.57754032045802E+00  0.48487274380044E-03  0.21738248268822E-03  0.39587931406559E-01  1
 0.38366509508745E-02 -0.39695074790230E+00  0.47248861368405E-03  0.21183108255021E-03  0.49107553004542E-01  1
 0.25792739315716E-02 -0.17717021625861E+00  0.46289960336125E-03  0.20754133984774E-03  0.59077128317928E-01  1
 0.15729922600740E-02  0.82570914805604E-01  0.45664076512189E-03  0.20464963846082E-03  0.69112983773860E-01  1
 0.81805926242545E-03  0.38205905915348E+00  0.45238345492870E-03  0.20257878454808E-03  0.79136349903553E-01  1
 0.31466498898136E-03  0.70701240936254E+00  0.45405217164867E-03  0.20248977008057E-03  0.87235125731717E-01  1

 0.12587233313022E-03  0.10268720513787E+01  0.46641736501332E-03  0.20615600505187E-03  0.91078753011275E-01  1
 0.31466498898136E-03  0.13144418950386E+01  0.49196917959590E-03  0.21462867775856E-03  0.89931962704199E-01  1
 0.81805926242545E-03  0.15639882176784E+01  0.52512836377254E-03  0.22662319397125E-03  0.86815744872945E-01  1
 0.15729922600740E-02  0.17858140584095E+01  0.55957530152008E-03  0.23980038831450E-03  0.83820066956919E-01  1
 0.25792739315716E-02  0.19802102176942E+01  0.59603624569131E-03  0.25381029745070E-03  0.80419641324816E-01  1
 0.38366509508745E-02  0.21427735652738E+01  0.63628207665831E-03  0.26869558967011E-03  0.76061123925851E-01  1
 0.53448067800247E-02  0.22729353236036E+01  0.68308991322999E-03  0.28554471762245E-03  0.70762452065608E-01  1
 0.71033617488364E-02  0.23787552636383E+01  0.73390519118098E-03  0.30374308372461E-03  0.65501570612957E-01  1
 0.91118731504758E-02  0.24595617398722E+01  0.78999216313840E-03  0.32341770283358E-03  0.60116971002366E-01  1
 0.11369835352910E-01  0.25162527360784E+01  0.85381729289562E-03  0.34492071990214E-03  0.54409218744680E-01  1
 0.13876679926199E-01  0.25469079485147E+01  0.92756318111764E-03  0.36865831991269E-03  0.48426922257212E-01  1
