# Reynolds:  0.43734E+05
# Mach:  0.30277E+00
#  r/R          c/R          V (m/s)      AoA (deg)    beta (deg)   phi (deg)    Cl           Cd           s factor     Ue (m/s)     dp/ds (Pa/m) delta (m)    delta* (m)   theta (m)    tau_w (Pa)   x trans/c    Ue (m/s)     dp/ds (Pa/m) delta (m)    delta* (m)   theta (m)    tau_w (Pa)   x trans/c
#  0.77026E+00  0.14044E+00  0.16018E+02  0.52882E+01  0.14164E+02  0.87166E+01  0.86239E+00  0.43468E-01  0.94019E-01  0.16086E+02  0.17517E+04  0.29994E-02  0.14061E-02  0.43406E-03  0.11593E-01  0.60333E+00 -0.14500E+02 -0.19861E+04  0.99908E-03  0.26769E-03  0.10325E-03  0.50881E+00  0.10000E+01
#  x/c                -Cp                    delta*/c              theta/c               Cf                    BC
 0.99206706157050E+00  0.13197556422179E-01  0.57122850796466E-02  0.24309895340031E-02  0.57804353691955E-02  1
 0.97620309436915E+00 -0.45675503324768E-01  0.60413795290600E-02  0.25815663633474E-02  0.51871595960113E-02  1
 0.96034511791188E+00 -0.10267977020750E+00  0.63812224589184E-02  0.27224691624223E-02  0.46079300583603E-02  1
 0.94449712435965E+00 -0.12528123708439E+00  0.68765371731475E-02  0.28026487628767E-02  0.36842917085788E-02  1
 0.92866310336034E+00 -0.13397718118917E+00  0.70033889920824E-02  0.28098810592626E-02  0.34447774891343E-02  1
 0.91284704104426E+00 -0.13837587312078E+00  0.69925014110336E-02  0.27943498861145E-02  0.34011429158881E-02  1
 0.89705291902074E+00 -0.14178745945488E+00  0.69541889959863E-02  0.27742359966117E-02  0.33954493715110E-02  1
 0.88128471337577E+00 -0.14507816649188E+00  0.69257726321029E-02  0.27550970980907E-02  0.33780907611832E-02  1
 0.86554639367101E+00 -0.14807314040064E+00  0.69118967185906E-02  0.27375440337296E-02  0.33419848470982E-02  1
 0.84984192194451E+00 -0.15069604529862E+00  0.69040537950239E-02  0.27202653872947E-02  0.32967128283065E-02  1
 0.83417525171325E+00 -0.15294304910134E+00  0.68931819676323E-02  0.27019116433657E-02  0.32537861716590E-02  1
 0.81855032697790E+00 -0.15487731550331E+00  0.68741423933768E-02  0.26818032741829E-02  0.32196877665283E-02  1
 0.80297108122994E+00 -0.15646760795406E+00  0.68444371260867E-02  0.26597032641123E-02  0.31976977069686E-02  1
 0.78744143646137E+00 -0.15777193742599E+00  0.68039958007597E-02  0.26357167997490E-02  0.31879658462215E-02  1
 0.77196530217744E+00 -0.15881273968805E+00  0.67539934497580E-02  0.26100963333192E-02  0.31893068249222E-02  1
 0.75654657441241E+00 -0.15964048202327E+00  0.66941169305949E-02  0.25828891641453E-02  0.32025291649116E-02  1
 0.74118913474876E+00 -0.16013825423832E+00  0.66198057043833E-02  0.25536136817097E-02  0.32346794409163E-02  1
 0.72589684934000E+00 -0.16019553594878E+00  0.65243609383169E-02  0.25215461704702E-02  0.32967609200222E-02  1
 0.71067356793742E+00 -0.15978115741323E+00  0.64070544177225E-02  0.24867194239618E-02  0.33933179478109E-02  1
 0.69552312292093E+00 -0.15919974270178E+00  0.62779769719914E-02  0.24505215061019E-02  0.35134848525844E-02  1
 0.68044932833424E+00 -0.15878780082047E+00  0.61515702103990E-02  0.24148990313090E-02  0.36373990485306E-02  1
 0.66545597892474E+00 -0.15876380857264E+00  0.60390840767134E-02  0.23813773216443E-02  0.37462494938960E-02  1
 0.65054684918818E+00 -0.15936147144556E+00  0.59491437384556E-02  0.23510847127182E-02  0.38222014954924E-02  1
 0.63572569241844E+00 -0.16059866189903E+00  0.58857694244186E-02  0.23244104167927E-02  0.38539951411447E-02  1
 0.62099623976269E+00 -0.16233708825068E+00  0.58448115638032E-02  0.23005091833155E-02  0.38452411538377E-02  1
 0.60636219928208E+00 -0.16409001531163E+00  0.58127201327159E-02  0.22772761259591E-02  0.38183552985466E-02  1
 0.59182725501823E+00 -0.16546735440533E+00  0.57746789799270E-02  0.22526409755899E-02  0.37993868199924E-02  1
 0.57739506606585E+00 -0.16644023232631E+00  0.57251762156300E-02  0.22259618035081E-02  0.37985005555321E-02  1
