# Reynolds:  0.15699E+05
# Mach:  0.91831E-01
#  r/R          c/R          V (m/s)      AoA (deg)    beta (deg)   phi (deg)    Cl           Cd           s factor     Ue (m/s)     dp/ds (Pa/m) delta (m)    delta* (m)   theta (m)    tau_w (Pa)   x trans/c    Ue (m/s)     dp/ds (Pa/m) delta (m)    delta* (m)   theta (m)    tau_w (Pa)   x trans/c
#  0.23627E+00  0.16621E+00  0.48584E+01  0.10527E+02  0.36877E+02  0.23914E+02  0.13345E+01  0.84322E-01  0.12748E+00  0.49836E+01  0.39191E+03  0.76002E-02  0.34280E-02  0.10524E-02  0.22109E-01  0.33426E+00 -0.40403E+01 -0.32090E+03  0.13066E-02  0.29532E-03  0.12005E-03  0.48406E-01  0.10000E+01
#  x/c                -Cp                    delta*/c              theta/c               Cf                    BC
 0.99206706157050E+00 -0.10828607806530E+00  0.55213749229147E-02  0.50164220772883E-02  0.10393593205708E-01  2
 0.97620309436915E+00 -0.13633861981392E+00  0.59248405933668E-02  0.53828932281579E-02  0.99053849186101E-02  2
 0.96034511791188E+00 -0.16394279482307E+00  0.62938156829287E-02  0.57191529403474E-02  0.94753309421154E-02  2
 0.94449712435965E+00 -0.18043865854381E+00  0.64948391845316E-02  0.59035514635091E-02  0.92231517436301E-02  2
 0.92866310336034E+00 -0.19055301907881E+00  0.65017617246194E-02  0.59106736642332E-02  0.91213087135728E-02  2
 0.91284704104426E+00 -0.19740565799503E+00  0.64322694111124E-02  0.58478308910768E-02  0.90850008867002E-02  2
 0.89705291902074E+00 -0.20242611635135E+00  0.63361084705077E-02  0.57605144960893E-02  0.90798227908649E-02  2
 0.88128471337577E+00 -0.20659562913475E+00  0.62342668496995E-02  0.56679415353213E-02  0.90875976925881E-02  2
 0.86554639367101E+00 -0.21018878618488E+00  0.61340589576933E-02  0.55768304687809E-02  0.91023140021809E-02  2
 0.84984192194451E+00 -0.21349500909850E+00  0.60375116535185E-02  0.54890317419974E-02  0.91198475105971E-02  2
 0.83417525171325E+00 -0.21681880387375E+00  0.59467051083848E-02  0.54064364018766E-02  0.91359450287193E-02  2
 0.81855032697790E+00 -0.22045816365921E+00  0.58631492226359E-02  0.53304282114240E-02  0.91463774421736E-02  2
 0.80297108122994E+00 -0.22442808427587E+00  0.57857652031418E-02  0.52600526344758E-02  0.91513391143789E-02  2
 0.78744143646137E+00 -0.22830012269564E+00  0.57100868391670E-02  0.51912675774339E-02  0.91573502467059E-02  2
 0.77196530217744E+00 -0.23159655200176E+00  0.56310617552574E-02  0.51194667173015E-02  0.91721934242223E-02  2
 0.75654657441241E+00 -0.23419549150457E+00  0.55460236122497E-02  0.50422104385948E-02  0.91988700942111E-02  2
 0.74118913474876E+00 -0.23601236759123E+00  0.54541598858427E-02  0.49587509392306E-02  0.92391185338374E-02  2
 0.72589684934000E+00 -0.23712439739656E+00  0.53552530144909E-02  0.48688916755175E-02  0.92927636475860E-02  2
 0.71067356793742E+00 -0.23739114221118E+00  0.52488150668624E-02  0.47721899667305E-02  0.93621573238916E-02  2
 0.69552312292093E+00 -0.23682979093016E+00  0.51345620149641E-02  0.46683830508135E-02  0.94480765496780E-02  2
 0.68044932833424E+00 -0.23540011313752E+00  0.50133433473297E-02  0.45582314057250E-02  0.95512545761591E-02  2
 0.66545597892474E+00 -0.23343029082639E+00  0.48879480111344E-02  0.44442554715736E-02  0.96671767221449E-02  2
 0.65054684918818E+00 -0.23133282857875E+00  0.47626019958107E-02  0.43302937415553E-02  0.97889963516597E-02  2
 0.63572569241844E+00 -0.22959133408356E+00  0.46414460118240E-02  0.42201142036997E-02  0.99084800873178E-02  2
 0.62099623976269E+00 -0.22857710531346E+00  0.45271382302799E-02  0.41161517498335E-02  0.10019184002481E-01  2
 0.60636219928208E+00 -0.22825542205456E+00  0.44198663946728E-02  0.40185904536618E-02  0.10120640375672E-01  2
 0.59182725501823E+00 -0.22857274026619E+00  0.43185107619865E-02  0.39264169413106E-02  0.10213854469663E-01  2
 0.57739506606585E+00 -0.22933523022742E+00  0.42217066068977E-02  0.38383901040224E-02  0.10301663489043E-01  2
 0.56306926565152E+00 -0.23048612421592E+00  0.41283368584120E-02  0.37534918596822E-02  0.10385465438378E-01  2
 0.54885346021908E+00 -0.23190508549314E+00  0.40374643448119E-02  0.36708711332237E-02  0.10467262432599E-01  2
 0.53475122852174E+00 -0.23349123979651E+00  0.39479382730079E-02  0.35894834866433E-02  0.10549304786979E-01  2
 0.52076612072110E+00 -0.23504797004025E+00  0.38582787412193E-02  0.35079865311748E-02  0.10635443308734E-01  2
 0.50690165749346E+00 -0.23634620040107E+00  0.37669695728159E-02  0.34249983192027E-02  0.10730324013733E-01  2
 0.49316132914349E+00 -0.23729764947483E+00  0.36734316117235E-02  0.33399828933246E-02  0.10836210906712E-01  2
 0.47954859472556E+00 -0.23801558571859E+00  0.35786293633726E-02  0.32538051674900E-02  0.10951356797530E-01  2
 0.46606688117296E+00 -0.23887704471656E+00  0.34848352387272E-02  0.31685258804672E-02  0.11068976652371E-01  2
